Time,Val-,Sig
          56289600,  -0.0141421342269,   0.0141421342269
          56289700,                -0,                 0
          56289800,                -0,                 0
          56289900,                -0,                 0
          56290000,                -0,                 0
          56290100,                -0,                 0
          56290200,                -0,                 0
          56431400,                -0,                 0
          56431500,                -0,                 0
          56431600,                -0,                 0
          56431700,                -0,                 0
          56431800,                -0,                 0
          56431900,                -0,                 0
          56432000,                -0,                 0
          56432100,                -0,                 0
          56432200,                -0,                 0
          56432300,                -0,                 0
          56432400, -0.00999999977648,  0.00999999977648
          56432500,                -0,                 0
          56432600,  -0.0141421342269,   0.0141421342269
          56432700,  -0.0141421342269,   0.0141421342269
          56432800,                -0,                 0
          56432900, -0.00999999977648,  0.00999999977648
          56433000, -0.00999999977648,  0.00999999977648
          56433100,                -0,                 0
          56433200, -0.00999999977648,  0.00999999977648
          56433300,                -0,                 0
          56433400,                -0,                 0
          56433500, -0.00999999977648,  0.00999999977648
          56433600, -0.00999999977648,  0.00999999977648
          56433700,  -0.0141421342269,   0.0141421342269
          56433800,  -0.0141421342269,   0.0141421342269
          56433900,                -0,                 0
          56434000,  -0.0173205081373,   0.0173205081373
          56434100,                -0,                 0
          56434200, -0.00999999977648,  0.00999999977648
          56434300,                -0,                 0
          56434400,                -0,                 0
          56434500, -0.00999999977648,  0.00999999977648
          56434600,                -0,                 0
          56434700, -0.00999999977648,  0.00999999977648
          56434800,                -0,                 0
          56434900, -0.00999999977648,  0.00999999977648
          56435000,                -0,                 0
          56435100,  -0.0141421342269,   0.0141421342269
          56435200,                -0,                 0
          56435300,  -0.0173205081373,   0.0173205081373
          56435400,  -0.0141421342269,   0.0141421342269
          56435500,  -0.0141421342269,   0.0141421342269
          56435600,  -0.0173205081373,   0.0173205081373
          56435700,                -0,                 0
          56435800,  -0.0173205081373,   0.0173205081373
          56435900, -0.00999999977648,  0.00999999977648
          56436000,                -0,                 0
          56436100, -0.00999999977648,  0.00999999977648
          56436200, -0.00999999977648,  0.00999999977648
          56436300,                -0,                 0
          56436400, -0.00999999977648,  0.00999999977648
          56436500,  -0.0141421342269,   0.0141421342269
          56436600,  -0.0141421342269,   0.0141421342269
          56436700,  -0.0223606806248,   0.0223606806248
          56436800,  -0.0141421342269,   0.0141421342269
          56436900,                -0,                 0
          56437000,                -0,                 0
          56437100, -0.00999999977648,  0.00999999977648
          56437200, -0.00999999977648,  0.00999999977648
          56437300,                -0,                 0
          56437400,   -0.019999999553,    0.019999999553
          56437500, -0.00999999977648,  0.00999999977648
          56437600,  -0.0223606806248,   0.0223606806248
          56437700,  -0.0141421342269,   0.0141421342269
          56437800, -0.00999999977648,  0.00999999977648
          56437900,  -0.0173205081373,   0.0173205081373
          56438000, -0.00999999977648,  0.00999999977648
          56438100, -0.00999999977648,  0.00999999977648
          56438200, -0.00999999977648,  0.00999999977648
          56438300, -0.00999999977648,  0.00999999977648
          56438400,  -0.0141421342269,   0.0141421342269
          56438500,                -0,                 0
          56438600, -0.00999999977648,  0.00999999977648
          56438700, -0.00999999977648,  0.00999999977648
          56438800, -0.00999999977648,  0.00999999977648
          56438900,                -0,                 0
          56439000, -0.00999999977648,  0.00999999977648
          56439100,                -0,                 0
          56439200, -0.00999999977648,  0.00999999977648
          56439300, -0.00999999977648,  0.00999999977648
          56439400,                -0,                 0
          56439500, -0.00999999977648,  0.00999999977648
          56439600, -0.00999999977648,  0.00999999977648
          56439700,  -0.0141421342269,   0.0141421342269
          56439800,  -0.0141421342269,   0.0141421342269
          56439900,  -0.0173205081373,   0.0173205081373
          56440000,                -0,                 0
          56440100, -0.00999999977648,  0.00999999977648
          56440200,  -0.0173205081373,   0.0173205081373
          56440300, -0.00999999977648,  0.00999999977648
          56440400, -0.00999999977648,  0.00999999977648
          56440500,                -0,                 0
          56440600,  -0.0141421342269,   0.0141421342269
          56440700, -0.00999999977648,  0.00999999977648
          56440800,                -0,                 0
          56440900,                -0,                 0
          56441000,  -0.0141421342269,   0.0141421342269
          56441100,                -0,                 0
          56441200, -0.00999999977648,  0.00999999977648
          56441300, -0.00999999977648,  0.00999999977648
          56441400,  -0.0141421342269,   0.0141421342269
          56441500,  -0.0141421342269,   0.0141421342269
          56441600, -0.00999999977648,  0.00999999977648
          56441700, -0.00999999977648,  0.00999999977648
          56441800,                -0,                 0
          56441900,  -0.0141421342269,   0.0141421342269
          56442000, -0.00999999977648,  0.00999999977648
          56442100, -0.00999999977648,  0.00999999977648
          56442200,  -0.0173205081373,   0.0173205081373
          56442300, -0.00999999977648,  0.00999999977648
          56442400,  -0.0173205081373,   0.0173205081373
          56442500,                -0,                 0
          56442600, -0.00999999977648,  0.00999999977648
          56442700,                -0,                 0
          56442800,  -0.0141421342269,   0.0141421342269
          56442900, -0.00999999977648,  0.00999999977648
          56443000, -0.00999999977648,  0.00999999977648
          56443100, -0.00999999977648,  0.00999999977648
          56443200,  -0.0141421342269,   0.0141421342269
          56443300,                -0,                 0
          56443400, -0.00999999977648,  0.00999999977648
          56443500,  -0.0173205081373,   0.0173205081373
          56443600,  -0.0173205081373,   0.0173205081373
          56443700,  -0.0173205081373,   0.0173205081373
          56443800,                -0,                 0
          56443900, -0.00999999977648,  0.00999999977648
          56444000, -0.00999999977648,  0.00999999977648
          56444100, -0.00999999977648,  0.00999999977648
          56444200, -0.00999999977648,  0.00999999977648
          56444300,                -0,                 0
          56444400,  -0.0141421342269,   0.0141421342269
          56444500, -0.00999999977648,  0.00999999977648
          56444600, -0.00999999977648,  0.00999999977648
          56444700,                -0,                 0
          56444800, -0.00999999977648,  0.00999999977648
          56444900, -0.00999999977648,  0.00999999977648
          56445000, -0.00999999977648,  0.00999999977648
          56445100,  -0.0141421342269,   0.0141421342269
          56445200, -0.00999999977648,  0.00999999977648
          56445300,                -0,                 0
          56445400, -0.00999999977648,  0.00999999977648
          56445500,  -0.0141421342269,   0.0141421342269
          56445600,                -0,                 0
          56445700,  -0.0141421342269,   0.0141421342269
          56445800, -0.00999999977648,  0.00999999977648
          56445900,                -0,                 0
          56446000,                -0,                 0
          56446100, -0.00999999977648,  0.00999999977648
          56446200, -0.00999999977648,  0.00999999977648
          56446300,  -0.0173205081373,   0.0173205081373
          56446400, -0.00999999977648,  0.00999999977648
          56446500, -0.00999999977648,  0.00999999977648
          56446600,  -0.0141421342269,   0.0141421342269
          56446700,  -0.0173205081373,   0.0173205081373
          56446800,                -0,                 0
          56446900,   -0.019999999553,    0.019999999553
          56447000, -0.00999999977648,  0.00999999977648
          56447100, -0.00999999977648,  0.00999999977648
          56447200,                -0,                 0
          56447300,  -0.0141421342269,   0.0141421342269
          56447400,  -0.0141421342269,   0.0141421342269
          56447500,  -0.0141421342269,   0.0141421342269
          56447600,                -0,                 0
          56447700, -0.00999999977648,  0.00999999977648
          56447800,  -0.0173205081373,   0.0173205081373
          56447900,  -0.0141421342269,   0.0141421342269
          56448000, -0.00999999977648,  0.00999999977648
          56448100,  -0.0141421342269,   0.0141421342269
          56448200,   -0.019999999553,    0.019999999553
          56448300, -0.00999999977648,  0.00999999977648
          56448400,                -0,                 0
          56448500,  -0.0141421342269,   0.0141421342269
          56448600,  -0.0141421342269,   0.0141421342269
          56448700, -0.00999999977648,  0.00999999977648
          56448800,                -0,                 0
          56448900,                -0,                 0
          56449000,  -0.0141421342269,   0.0141421342269
          56449100,   -0.019999999553,    0.019999999553
          56449200,                -0,                 0
          56449300, -0.00999999977648,  0.00999999977648
          56449400,  -0.0141421342269,   0.0141421342269
          56449500,                -0,                 0
          56449600,  -0.0141421342269,   0.0141421342269
          56449700, -0.00999999977648,  0.00999999977648
          56449800, -0.00999999977648,  0.00999999977648
          56449900,                -0,                 0
          56450000,                -0,                 0
          56450100,                -0,                 0
          56450200,                -0,                 0
          56450300,  -0.0173205081373,   0.0173205081373
          56450400,  -0.0141421342269,   0.0141421342269
          56450500,  -0.0141421342269,   0.0141421342269
          56450600,                -0,                 0
          56450700,  -0.0173205081373,   0.0173205081373
          56450800, -0.00999999977648,  0.00999999977648
          56450900, -0.00999999977648,  0.00999999977648
          56451000,                -0,                 0
          56451100,  -0.0173205081373,   0.0173205081373
          56451200,  -0.0141421342269,   0.0141421342269
          56451300,                -0,                 0
          56451400, -0.00999999977648,  0.00999999977648
          56451500,  -0.0173205081373,   0.0173205081373
          56451600,                -0,                 0
          56451700,  -0.0173205081373,   0.0173205081373
          56451800,  -0.0141421342269,   0.0141421342269
          56451900,  -0.0141421342269,   0.0141421342269
          56452000,  -0.0141421342269,   0.0141421342269
          56452100, -0.00999999977648,  0.00999999977648
          56452200,                -0,                 0
          56452300,  -0.0141421342269,   0.0141421342269
          56452400,                -0,                 0
          56452500, -0.00999999977648,  0.00999999977648
          56452600, -0.00999999977648,  0.00999999977648
          56452700, -0.00999999977648,  0.00999999977648
          56452800,                -0,                 0
          56452900,  -0.0141421342269,   0.0141421342269
          56453000, -0.00999999977648,  0.00999999977648
          56453100,                -0,                 0
          56453200, -0.00999999977648,  0.00999999977648
          56453300,  -0.0223606806248,   0.0223606806248
          56453400,                -0,                 0
          56453500,   -0.019999999553,    0.019999999553
          56453600, -0.00999999977648,  0.00999999977648
          56453700,  -0.0141421342269,   0.0141421342269
          56453800,                -0,                 0
          56453900,                -0,                 0
          56454000,  -0.0173205081373,   0.0173205081373
          56454100,  -0.0173205081373,   0.0173205081373
          56454200,  -0.0141421342269,   0.0141421342269
          56454300,  -0.0141421342269,   0.0141421342269
          56454400,  -0.0141421342269,   0.0141421342269
          56454500, -0.00999999977648,  0.00999999977648
          56454600,  -0.0141421342269,   0.0141421342269
          56454700,                -0,                 0
          56454800, -0.00999999977648,  0.00999999977648
          56454900,  -0.0141421342269,   0.0141421342269
          56455000,  -0.0141421342269,   0.0141421342269
          56455100,                -0,                 0
          56455200,  -0.0141421342269,   0.0141421342269
          56455300,  -0.0173205081373,   0.0173205081373
          56455400,  -0.0173205081373,   0.0173205081373
          56455500, -0.00999999977648,  0.00999999977648
          56455600,  -0.0173205081373,   0.0173205081373
          56455700,  -0.0141421342269,   0.0141421342269
          56455800,  -0.0141421342269,   0.0141421342269
          56455900,  -0.0141421342269,   0.0141421342269
          56456000,                -0,                 0
          56456100,                -0,                 0
          56456200,  -0.0141421342269,   0.0141421342269
          56456300, -0.00999999977648,  0.00999999977648
          56456400, -0.00999999977648,  0.00999999977648
          56456500,  -0.0244948975742,   0.0244948975742
          56456600, -0.00999999977648,  0.00999999977648
          56456700,                -0,                 0
          56456800, -0.00999999977648,  0.00999999977648
          56456900,  -0.0173205081373,   0.0173205081373
          56457000,  -0.0173205081373,   0.0173205081373
          56457100, -0.00999999977648,  0.00999999977648
          56457200, -0.00999999977648,  0.00999999977648
          56457300,  -0.0173205081373,   0.0173205081373
          56457400, -0.00999999977648,  0.00999999977648
          56457500, -0.00999999977648,  0.00999999977648
          56457600, -0.00999999977648,  0.00999999977648
          56457700,  -0.0141421342269,   0.0141421342269
          56457800,   -0.019999999553,    0.019999999553
          56457900,  -0.0141421342269,   0.0141421342269
          56458000,   -0.019999999553,    0.019999999553
          56458100, -0.00999999977648,  0.00999999977648
          56458200, -0.00999999977648,  0.00999999977648
          56458300,  -0.0141421342269,   0.0141421342269
          56458400,                -0,                 0
          56458500,  -0.0173205081373,   0.0173205081373
          56458600,  -0.0173205081373,   0.0173205081373
          56458700,  -0.0141421342269,   0.0141421342269
          56458800,  -0.0173205081373,   0.0173205081373
          56458900,  -0.0141421342269,   0.0141421342269
          56459000,  -0.0141421342269,   0.0141421342269
          56459100, -0.00999999977648,  0.00999999977648
          56459200,                -0,                 0
          56459300,                -0,                 0
          56459400,                -0,                 0
          56459500,                -0,                 0
          56459600,                -0,                 0
          56459700,                -0,                 0
          56459800,                -0,                 0
          56459900,                -0,                 0
          56460000,                -0,                 0
          56460100,                -0,                 0
         217491200,                -0,                 0
         217491300,                -0,                 0
         217491400,                -0,                 0
         217491500,                -0,                 0
         217491600,                -0,                 0
         217491700,                -0,                 0
         217491800,                -0,                 0
         217491900,                -0,                 0
         217492000,                -0,                 0
         217492100, -0.00999999977648,  0.00999999977648
         217492200,                -0,                 0
         217492300,                -0,                 0
         217492400,                -0,                 0
         217492500,                -0,                 0
         217492600, -0.00999999977648,  0.00999999977648
         217492700, -0.00999999977648,  0.00999999977648
         217492800,                -0,                 0
         217492900,  -0.0141421342269,   0.0141421342269
         217493000,                -0,                 0
         217493100, -0.00999999977648,  0.00999999977648
         217493200,                -0,                 0
         217493300,                -0,                 0
         217493400,                -0,                 0
         217493500,                -0,                 0
         217493600,                -0,                 0
         217493700,  -0.0141421342269,   0.0141421342269
         217493800, -0.00999999977648,  0.00999999977648
         217493900,                -0,                 0
         217494000,                -0,                 0
         217494100,                -0,                 0
         217494200,                -0,                 0
         217494300,                -0,                 0
         217494400,  -0.0141421342269,   0.0141421342269
         217494500,  -0.0141421342269,   0.0141421342269
         217494600,                -0,                 0
         217494700,                -0,                 0
         217494800,  -0.0141421342269,   0.0141421342269
         217494900,                -0,                 0
         217495000,  -0.0141421342269,   0.0141421342269
         217495100, -0.00999999977648,  0.00999999977648
         217495200,                -0,                 0
         217495300, -0.00999999977648,  0.00999999977648
         217495400, -0.00999999977648,  0.00999999977648
         217495500,  -0.0173205081373,   0.0173205081373
         217495600,                -0,                 0
         217495700,   -0.019999999553,    0.019999999553
         217495800,  -0.0141421342269,   0.0141421342269
         217495900, -0.00999999977648,  0.00999999977648
         217496000, -0.00999999977648,  0.00999999977648
         217496100, -0.00999999977648,  0.00999999977648
         217496200,                -0,                 0
         217496300, -0.00999999977648,  0.00999999977648
         217496400,                -0,                 0
         217496500, -0.00999999977648,  0.00999999977648
         217496600, -0.00999999977648,  0.00999999977648
         217496700, -0.00999999977648,  0.00999999977648
         217496800,                -0,                 0
         217496900,                -0,                 0
         217497000,                -0,                 0
         217497100, -0.00999999977648,  0.00999999977648
         217497200,                -0,                 0
         217497300,                -0,                 0
         217497400, -0.00999999977648,  0.00999999977648
         217497500,                -0,                 0
         217497600, -0.00999999977648,  0.00999999977648
         217497700, -0.00999999977648,  0.00999999977648
         217497800, -0.00999999977648,  0.00999999977648
         217497900, -0.00999999977648,  0.00999999977648
         217498000,                -0,                 0
         217498100,                -0,                 0
         217498200, -0.00999999977648,  0.00999999977648
         217498300, -0.00999999977648,  0.00999999977648
         217498400,                -0,                 0
         217498500,                -0,                 0
         217498600,                -0,                 0
         217498700,  -0.0141421342269,   0.0141421342269
         217498800, -0.00999999977648,  0.00999999977648
         217498900,                -0,                 0
         217499000,                -0,                 0
         217499100,                -0,                 0
         217499200,                -0,                 0
         217499300, -0.00999999977648,  0.00999999977648
         217499400, -0.00999999977648,  0.00999999977648
         217499500,                -0,                 0
         217499600,                -0,                 0
         217499700,                -0,                 0
         217499800, -0.00999999977648,  0.00999999977648
         217499900,                -0,                 0
         217500000,                -0,                 0
         217500100,                -0,                 0
         217500200,                -0,                 0
         217500300, -0.00999999977648,  0.00999999977648
         217500400,                -0,                 0
         217500500,                -0,                 0
         217500600,  -0.0141421342269,   0.0141421342269
         217500700,                -0,                 0
         217500800,                -0,                 0
         217500900,                -0,                 0
         217501000,                -0,                 0
         217501100,                -0,                 0
         217501200,  -0.0141421342269,   0.0141421342269
         217501300, -0.00999999977648,  0.00999999977648
         217501400, -0.00999999977648,  0.00999999977648
         217501500,                -0,                 0
         217501600, -0.00999999977648,  0.00999999977648
         217501700,  -0.0141421342269,   0.0141421342269
         217501800,                -0,                 0
         217501900,                -0,                 0
         217502000, -0.00999999977648,  0.00999999977648
         217502100, -0.00999999977648,  0.00999999977648
         217502200,                -0,                 0
         217502300, -0.00999999977648,  0.00999999977648
         217502400,  -0.0141421342269,   0.0141421342269
         217502500,                -0,                 0
         217502600,                -0,                 0
         217502700,                -0,                 0
         217502800, -0.00999999977648,  0.00999999977648
         217502900, -0.00999999977648,  0.00999999977648
         217503000, -0.00999999977648,  0.00999999977648
         217503100,                -0,                 0
         217503200,                -0,                 0
         217503300, -0.00999999977648,  0.00999999977648
         217503400,  -0.0141421342269,   0.0141421342269
         217503500, -0.00999999977648,  0.00999999977648
         217503600,                -0,                 0
         217503700, -0.00999999977648,  0.00999999977648
         217503800,                -0,                 0
         217503900,  -0.0173205081373,   0.0173205081373
         217504000,                -0,                 0
         217504100, -0.00999999977648,  0.00999999977648
         217504200,  -0.0141421342269,   0.0141421342269
         217504300,                -0,                 0
         217504400,                -0,                 0
         217504500,  -0.0141421342269,   0.0141421342269
         217504600, -0.00999999977648,  0.00999999977648
         217504700,                -0,                 0
         217504800,                -0,                 0
         217504900,                -0,                 0
         217505000,                -0,                 0
         217505100,                -0,                 0
         217505200,                -0,                 0
         217505300,                -0,                 0
         217505400, -0.00999999977648,  0.00999999977648
         217505500,  -0.0173205081373,   0.0173205081373
         217505600,                -0,                 0
         217505700,                -0,                 0
         217505800,                -0,                 0
         217505900,                -0,                 0
         217506000, -0.00999999977648,  0.00999999977648
         217506100, -0.00999999977648,  0.00999999977648
         217506200, -0.00999999977648,  0.00999999977648
         217506300,                -0,                 0
         217506400, -0.00999999977648,  0.00999999977648
         217506500,                -0,                 0
         217506600,                -0,                 0
         217506700, -0.00999999977648,  0.00999999977648
         217506800,                -0,                 0
         217506900,                -0,                 0
         217507000, -0.00999999977648,  0.00999999977648
         217507100,                -0,                 0
         217507200, -0.00999999977648,  0.00999999977648
         217507300,                -0,                 0
         217507400,  -0.0141421342269,   0.0141421342269
         217507500, -0.00999999977648,  0.00999999977648
         217507600, -0.00999999977648,  0.00999999977648
         217507700,                -0,                 0
         217507800,                -0,                 0
         217507900,                -0,                 0
         217508000, -0.00999999977648,  0.00999999977648
         217508100,                -0,                 0
         217508200,  -0.0141421342269,   0.0141421342269
         217508300,                -0,                 0
         217508400, -0.00999999977648,  0.00999999977648
         217508500, -0.00999999977648,  0.00999999977648
         217508600,                -0,                 0
         217508700, -0.00999999977648,  0.00999999977648
         217508800, -0.00999999977648,  0.00999999977648
         217508900,                -0,                 0
         217509000,                -0,                 0
         217509100, -0.00999999977648,  0.00999999977648
         217509200,                -0,                 0
         217509300, -0.00999999977648,  0.00999999977648
         217509400, -0.00999999977648,  0.00999999977648
         217509500,                -0,                 0
         217509600,                -0,                 0
         217509700,                -0,                 0
         217509800,                -0,                 0
         217509900, -0.00999999977648,  0.00999999977648
         217510000,                -0,                 0
         217510100,  -0.0141421342269,   0.0141421342269
         217510200,                -0,                 0
         217510300,  -0.0141421342269,   0.0141421342269
         217510400,                -0,                 0
         217510500, -0.00999999977648,  0.00999999977648
         217510600,                -0,                 0
         217510700,                -0,                 0
         217510800,                -0,                 0
         217510900,                -0,                 0
         217511000,                -0,                 0
         217511100,                -0,                 0
         217511200, -0.00999999977648,  0.00999999977648
         217511300,  -0.0173205081373,   0.0173205081373
         217511400, -0.00999999977648,  0.00999999977648
         217511500,                -0,                 0
         217511600, -0.00999999977648,  0.00999999977648
         217511700,                -0,                 0
         217511800,                -0,                 0
         217511900,                -0,                 0
         217512000,                -0,                 0
         217512100,                -0,                 0
         217512200,                -0,                 0
         217512300,  -0.0141421342269,   0.0141421342269
         217512400,                -0,                 0
         217512500,  -0.0141421342269,   0.0141421342269
         217512600,  -0.0141421342269,   0.0141421342269
         217512700,  -0.0141421342269,   0.0141421342269
         217512800, -0.00999999977648,  0.00999999977648
         217512900,                -0,                 0
         217513000,                -0,                 0
         217513100, -0.00999999977648,  0.00999999977648
         217513200,                -0,                 0
         217513300,  -0.0141421342269,   0.0141421342269
         217513400, -0.00999999977648,  0.00999999977648
         217513500,  -0.0141421342269,   0.0141421342269
         217513600, -0.00999999977648,  0.00999999977648
         217513700,  -0.0141421342269,   0.0141421342269
         217513800,  -0.0173205081373,   0.0173205081373
         217513900,                -0,                 0
         217514000, -0.00999999977648,  0.00999999977648
         217514100,                -0,                 0
         217514200,                -0,                 0
         217514300,  -0.0141421342269,   0.0141421342269
         217514400,                -0,                 0
         217514500,  -0.0173205081373,   0.0173205081373
         217514600,                -0,                 0
         217514700,                -0,                 0
         217514800,                -0,                 0
         217514900, -0.00999999977648,  0.00999999977648
         217515000, -0.00999999977648,  0.00999999977648
         217515100,                -0,                 0
         217515200,                -0,                 0
         217515300,                -0,                 0
         217515400, -0.00999999977648,  0.00999999977648
         217515500, -0.00999999977648,  0.00999999977648
         217515600,                -0,                 0
         217515700,                -0,                 0
         217515800,  -0.0141421342269,   0.0141421342269
         217515900,                -0,                 0
         217516000,                -0,                 0
         217516100,                -0,                 0
         217516200,                -0,                 0
         217516300,                -0,                 0
         217516400, -0.00999999977648,  0.00999999977648
         217516500,                -0,                 0
         217516600,                -0,                 0
         217516700,                -0,                 0
         217516800,                -0,                 0
         217516900,                -0,                 0
         217517000,                -0,                 0
         217517100,                -0,                 0
         217517200,                -0,                 0
         217517300, -0.00999999977648,  0.00999999977648
         217517400,  -0.0141421342269,   0.0141421342269
         217517500,                -0,                 0
         217517600, -0.00999999977648,  0.00999999977648
         217517700,                -0,                 0
         217517800, -0.00999999977648,  0.00999999977648
         217517900, -0.00999999977648,  0.00999999977648
         217518000,                -0,                 0
         217518100, -0.00999999977648,  0.00999999977648
         217518200,  -0.0141421342269,   0.0141421342269
         217518300, -0.00999999977648,  0.00999999977648
         217518400,                -0,                 0
         217518500, -0.00999999977648,  0.00999999977648
         217518600,                -0,                 0
         217518700, -0.00999999977648,  0.00999999977648
         217518800,                -0,                 0
         217518900,                -0,                 0
         217519000, -0.00999999977648,  0.00999999977648
         217519100, -0.00999999977648,  0.00999999977648
         217519200, -0.00999999977648,  0.00999999977648
         217519300,                -0,                 0
         217519400,                -0,                 0
         217519500, -0.00999999977648,  0.00999999977648
         217519600,                -0,                 0
         217519700, -0.00999999977648,  0.00999999977648
         217519800, -0.00999999977648,  0.00999999977648
         217519900,                -0,                 0
         217520000,                -0,                 0
         217520100,                -0,                 0
         217520200, -0.00999999977648,  0.00999999977648
         217520300,                -0,                 0
         217520400, -0.00999999977648,  0.00999999977648
         217520500, -0.00999999977648,  0.00999999977648
         217520600,                -0,                 0
         217520700, -0.00999999977648,  0.00999999977648
         217520800, -0.00999999977648,  0.00999999977648
         217520900,                -0,                 0
         217521000, -0.00999999977648,  0.00999999977648
         217521100, -0.00999999977648,  0.00999999977648
         217521200,                -0,                 0
         217521300,                -0,                 0
         217521400,  -0.0141421342269,   0.0141421342269
         217521500,                -0,                 0
         217521600,                -0,                 0
         217521700, -0.00999999977648,  0.00999999977648
         217521800,                -0,                 0
         217521900, -0.00999999977648,  0.00999999977648
         217522000, -0.00999999977648,  0.00999999977648
         217522100,                -0,                 0
         217522200,                -0,                 0
         217522300, -0.00999999977648,  0.00999999977648
         217522400,                -0,                 0
         217522500,                -0,                 0
         217522600, -0.00999999977648,  0.00999999977648
         217522700,                -0,                 0
         217522800, -0.00999999977648,  0.00999999977648
         217522900,                -0,                 0
         217523000,                -0,                 0
         217523100, -0.00999999977648,  0.00999999977648
         217523200, -0.00999999977648,  0.00999999977648
         217523300, -0.00999999977648,  0.00999999977648
         217523400,                -0,                 0
         217523500,                -0,                 0
         217523600,                -0,                 0
         217523700,                -0,                 0
         217523800, -0.00999999977648,  0.00999999977648
         217523900,  -0.0141421342269,   0.0141421342269
         217524000,                -0,                 0
         217524100,                -0,                 0
         217524200,                -0,                 0
         217524300,                -0,                 0
         217524400,  -0.0141421342269,   0.0141421342269
         217524500, -0.00999999977648,  0.00999999977648
         217524600,                -0,                 0
         217524700, -0.00999999977648,  0.00999999977648
         217524800,                -0,                 0
         217524900,  -0.0141421342269,   0.0141421342269
         217525000, -0.00999999977648,  0.00999999977648
         217525100,                -0,                 0
         217525200,  -0.0141421342269,   0.0141421342269
         217525300,                -0,                 0
         217525400, -0.00999999977648,  0.00999999977648
         217525500, -0.00999999977648,  0.00999999977648
         217525600,                -0,                 0
         217525700,                -0,                 0
         217525800,  -0.0141421342269,   0.0141421342269
         217525900,                -0,                 0
         217526000,                -0,                 0
         217526100, -0.00999999977648,  0.00999999977648
         217526200,                -0,                 0
         217526300, -0.00999999977648,  0.00999999977648
         217526400,                -0,                 0
         217526500,                -0,                 0
         217526600, -0.00999999977648,  0.00999999977648
         217526700,                -0,                 0
         217526800,                -0,                 0
         217526900,                -0,                 0
         217527000, -0.00999999977648,  0.00999999977648
         217527100,                -0,                 0
         217527200, -0.00999999977648,  0.00999999977648
         217527300,  -0.0141421342269,   0.0141421342269
         217527400,                -0,                 0
         217527500,  -0.0141421342269,   0.0141421342269
         217527600,  -0.0141421342269,   0.0141421342269
         217527700,  -0.0141421342269,   0.0141421342269
         217527800,                -0,                 0
         217527900, -0.00999999977648,  0.00999999977648
         217528000,                -0,                 0
         217528100,                -0,                 0
         217528200, -0.00999999977648,  0.00999999977648
         217528300,                -0,                 0
         217528400,                -0,                 0
         217528500,  -0.0141421342269,   0.0141421342269
         217528600, -0.00999999977648,  0.00999999977648
         217528700,  -0.0141421342269,   0.0141421342269
         217528800,                -0,                 0
         217528900,                -0,                 0
         217529000,  -0.0141421342269,   0.0141421342269
         217529100, -0.00999999977648,  0.00999999977648
         217529200,                -0,                 0
         217529300,                -0,                 0
         217529400,                -0,                 0
         217529500,  -0.0173205081373,   0.0173205081373
         217529600,                -0,                 0
         217529700,                -0,                 0
         217529800,                -0,                 0
         217529900,  -0.0173205081373,   0.0173205081373
         217530000,                -0,                 0
         217530100, -0.00999999977648,  0.00999999977648
         217530200, -0.00999999977648,  0.00999999977648
         217530300,                -0,                 0
         217530400,                -0,                 0
         217530500,                -0,                 0
         217530600,                -0,                 0
         217530700,                -0,                 0
         217530800,  -0.0141421342269,   0.0141421342269
         217530900,                -0,                 0
         217531000,                -0,                 0
         217531100,                -0,                 0
         217531200, -0.00999999977648,  0.00999999977648
         217531300,                -0,                 0
         217531400, -0.00999999977648,  0.00999999977648
         217531500, -0.00999999977648,  0.00999999977648
         217531600,                -0,                 0
         217531700,  -0.0141421342269,   0.0141421342269
         217531800,  -0.0141421342269,   0.0141421342269
         217531900, -0.00999999977648,  0.00999999977648
         217532000,                -0,                 0
         217532100,                -0,                 0
         217532200,                -0,                 0
         217532300, -0.00999999977648,  0.00999999977648
         217532400,                -0,                 0
         217532500,                -0,                 0
         217532600,                -0,                 0
         217532700, -0.00999999977648,  0.00999999977648
         217532800,                -0,                 0
         217532900,                -0,                 0
         217533000, -0.00999999977648,  0.00999999977648
         217533100, -0.00999999977648,  0.00999999977648
         217533200,                -0,                 0
         217533300,  -0.0141421342269,   0.0141421342269
         217533400, -0.00999999977648,  0.00999999977648
         217533500,                -0,                 0
         217533600,  -0.0141421342269,   0.0141421342269
         217533700,                -0,                 0
         217533800, -0.00999999977648,  0.00999999977648
         217533900,                -0,                 0
         217534000,                -0,                 0
         217534100, -0.00999999977648,  0.00999999977648
         217534200, -0.00999999977648,  0.00999999977648
         217534300, -0.00999999977648,  0.00999999977648
         217534400,                -0,                 0
         217534500,                -0,                 0
         217534600,                -0,                 0
         217534700, -0.00999999977648,  0.00999999977648
         217534800,                -0,                 0
         217534900,                -0,                 0
         217535000,                -0,                 0
         217535100,  -0.0141421342269,   0.0141421342269
         217535200,  -0.0141421342269,   0.0141421342269
         217535300, -0.00999999977648,  0.00999999977648
         217535400,                -0,                 0
         217535500,  -0.0141421342269,   0.0141421342269
         217535600,                -0,                 0
         217535700, -0.00999999977648,  0.00999999977648
         217535800,  -0.0141421342269,   0.0141421342269
         217535900,  -0.0141421342269,   0.0141421342269
         217536000, -0.00999999977648,  0.00999999977648
         217536100, -0.00999999977648,  0.00999999977648
         217536200, -0.00999999977648,  0.00999999977648
         217536300, -0.00999999977648,  0.00999999977648
         217536400, -0.00999999977648,  0.00999999977648
         217536500,                -0,                 0
         217536600, -0.00999999977648,  0.00999999977648
