Phase(F=0.0000)(P=51715.538245)),Val-,Mean-,Sigma,Num
0.541007,  -0.0141421342269,-0.00588566,0.0141421,2763
0.542941, -0.00999999977648,-0.00589046,0.01,2764
0.544874,                -0,-0.00589506,0,2765
0.546808,                -0,-0.00589948,0,2766
0.548742, -0.00999999977648,-0.00590371,0.01,2767
0.550675, -0.00999999977648,-0.00590778,0.01,2768
0.552609,                -0,-0.0059117,0,2769
0.554543,                -0,-0.00591546,0,2770
0.556476,                -0,-0.00591908,0,2771
0.55841, -0.00999999977648,-0.00592256,0.01,2772
0.560344,                -0,-0.00592593,0,2773
0.562277,  -0.0141421342269,-0.00592918,0.0141421,2774
0.564211,                -0,-0.00593233,0,2775
0.566145, -0.00999999977648,-0.00593537,0.01,2776
0.568078, -0.00999999977648,-0.00593834,0.01,2777
0.570012,                -0,-0.00594122,0,2778
0.571946,  -0.0141421342269,-0.00594404,0.0141421,2779
0.573879, -0.00999999977648,-0.00594679,0.01,2780
0.575813, -0.00999999977648,-0.00594949,0.01,2781
0.577746,                -0,-0.00595215,0,2782
0.57968,                -0,-0.00595478,0,2783
0.581614,                -0,-0.00595739,0,2784
0.583547, -0.00999999977648,-0.00595997,0.01,2785
0.585481,                -0,-0.00596255,0,2786
0.587415,                -0,-0.00596514,0,2787
0.589348,                -0,-0.00596773,0,2788
0.591282,                -0,-0.00597035,0,2789
0.593216,                -0,-0.005973,0,2790
0.595149, -0.00999999977648,-0.00597568,0.01,2791
0.597083, -0.00999999977648,-0.00597841,0.01,2792
0.599017,                -0,-0.0059812,0,2793
0.60095,                -0,-0.00598405,0,2794
0.602884,                -0,-0.00598697,0,2795
0.604818,                -0,-0.00598994,0,2796
0.606751,  -0.0141421342269,-0.00599294,0.0141421,2797
0.608685,                -0,-0.00599596,0,2798
0.610619, -0.00999999977648,-0.00599899,0.01,2799
0.612552,                -0,-0.00600202,0,2800
0.614486, -0.00999999977648,-0.00600502,0.01,2801
0.61642,                -0,-0.006008,0,2802
0.618353,                -0,-0.00601092,0,2803
0.620287,                -0,-0.00601379,0,2804
0.622221, -0.00999999977648,-0.00601658,0.01,2805
0.624154, -0.00999999977648,-0.00601928,0.01,2806
0.626088,                -0,-0.00602188,0,2807
0.628022,  -0.0173205081373,-0.00602437,0.0173205,2808
0.629955, -0.00999999977648,-0.00602673,0.01,2809
0.631889,                -0,-0.00602894,0,2810
0.633822,  -0.0141421342269,-0.006031,0.0141421,2811
0.635756,                -0,-0.00603288,0,2812
0.63769, -0.00999999977648,-0.00603458,0.01,2813
0.639623, -0.00999999977648,-0.00603609,0.01,2814
0.641557,                -0,-0.00603738,0,2815
0.643491,                -0,-0.00603844,0,2816
0.645424,                -0,-0.00603927,0,2817
0.647358,                -0,-0.00603984,0,2818
0.649292,  -0.0141421342269,-0.00604015,0.0141421,2819
0.651225,  -0.0141421342269,-0.00604017,0.0141421,2820
0.653159,                -0,-0.0060399,0,2821
0.655093,                -0,-0.00603933,0,2822
0.657026, -0.00999999977648,-0.00603843,0.01,2823
0.65896,                -0,-0.00603719,0,2824
0.660894,                -0,-0.00603561,0,2825
0.662827, -0.00999999977648,-0.00603366,0.01,2826
0.664761,                -0,-0.00603133,0,2827
0.666695,  -0.0141421342269,-0.00602862,0.0141421,2828
0.668628,                -0,-0.0060255,0,2829
0.670562, -0.00999999977648,-0.00602196,0.01,2830
0.672496,                -0,-0.00601799,0,2831
0.674429,                -0,-0.00601357,0,2832
0.676363,                -0,-0.00600869,0,2833
0.678297,  -0.0141421342269,-0.00600334,0.0141421,2834
0.68023,                -0,-0.00599751,0,2835
0.682164,                -0,-0.00599117,0,2836
0.684097, -0.00999999977648,-0.00598432,0.01,2837
0.686031,                -0,-0.00597693,0,2838
0.687965, -0.00999999977648,-0.00596901,0.01,2839
0.689898, -0.00999999977648,-0.00596053,0.01,2840
0.691832, -0.00999999977648,-0.00595148,0.01,2841
0.693766,  -0.0173205081373,-0.00594185,0.0173205,2842
0.695699,                -0,-0.00593162,0,2843
0.697633,                -0,-0.00592078,0,2844
0.699567,                -0,-0.00590932,0,2845
0.7015,                -0,-0.00589722,0,2846
0.703434,                -0,-0.0058845,0,2847
0.705368,  -0.0141421342269,-0.00587119,0.0141421,2848
0.707301,                -0,-0.00585733,0,2849
0.709235,                -0,-0.00584294,0,2850
0.711169,  -0.0141421342269,-0.00582805,0.0141421,2851
0.713102,                -0,-0.0058127,0,2852
0.715036,  -0.0141421342269,-0.00579691,0.0141421,2853
0.71697, -0.00999999977648,-0.00578071,0.01,2854
0.718903,  -0.0173205081373,-0.00576414,0.0173205,2855
0.720837,                -0,-0.00574722,0,2856
0.722771,                -0,-0.00572999,0,2857
0.724704, -0.00999999977648,-0.00571247,0.01,2858
0.726638,  -0.0141421342269,-0.0056947,0.0141421,2859
0.728572,  -0.0141421342269,-0.0056767,0.0141421,2860
0.730505, -0.00999999977648,-0.00565851,0.01,2861
0.732439, -0.00999999977648,-0.00564016,0.01,2862
0.734373,                -0,-0.00562167,0,2863
0.736306, -0.00999999977648,-0.00560308,0.01,2864
0.73824,                -0,-0.00558441,0,2865
0.740173,                -0,-0.00556571,0,2866
0.742107,  -0.0141421342269,-0.00554699,0.0141421,2867
0.744041,  -0.0141421342269,-0.00552829,0.0141421,2868
0.745974,                -0,-0.00550964,0,2869
0.747908,  -0.0141421342269,-0.00549106,0.0141421,2870
0.749842, -0.00999999977648,-0.0054726,0.01,2871
0.751775,                -0,-0.00545427,0,2872
0.753709, -0.00999999977648,-0.00543612,0.01,2873
0.755643, -0.00999999977648,-0.00541816,0.01,2874
0.757576, -0.00999999977648,-0.00540043,0.01,2875
0.75951,                -0,-0.00538297,0,2876
0.761444, -0.00999999977648,-0.00536579,0.01,2877
0.763377, -0.00999999977648,-0.00534894,0.01,2878
0.765311,                -0,-0.00533244,0,2879
0.767245, -0.00999999977648,-0.00531631,0.01,2880
0.769178,                -0,-0.0053006,0,2881
0.771112,                -0,-0.00528534,0,2882
0.773046,                -0,-0.00527054,0,2883
0.774979, -0.00999999977648,-0.00525625,0.01,2884
0.776913, -0.00999999977648,-0.00524249,0.01,2885
0.778847,                -0,-0.00522929,0,2886
0.78078, -0.00999999977648,-0.00521669,0.01,2887
0.782714,                -0,-0.00520471,0,2888
0.784648,                -0,-0.00519338,0,2889
0.786581,                -0,-0.00518274,0,2890
0.788515,  -0.0173205081373,-0.00517282,0.0173205,2891
0.790449, -0.00999999977648,-0.00516364,0.01,2892
0.792382,  -0.0173205081373,-0.00515523,0.0173205,2893
0.794316,                -0,-0.00514763,0,2894
0.796249,                -0,-0.00514087,0,2895
0.798183, -0.00999999977648,-0.00513497,0.01,2896
0.800117, -0.00999999977648,-0.00512997,0.01,2897
0.80205, -0.00999999977648,-0.00512588,0.01,2898
0.803984,                -0,-0.00512268,0,2899
0.805918, -0.00999999977648,-0.00512033,0.01,2900
0.807851,                -0,-0.00511881,0,2901
0.809785,                -0,-0.00511807,0,2902
0.811719, -0.00999999977648,-0.00511809,0.01,2903
0.813652,                -0,-0.00511882,0,2904
0.815586,                -0,-0.00512024,0,2905
0.81752, -0.00999999977648,-0.00512231,0.01,2906
0.819453,                -0,-0.005125,0,2907
0.821387, -0.00999999977648,-0.00512827,0.01,2908
0.823321,                -0,-0.00513209,0,2909
0.825254, -0.00999999977648,-0.00513642,0.01,2910
0.827188,                -0,-0.00514123,0,2911
0.829122,                -0,-0.00514649,0,2912
0.831055,                -0,-0.00515216,0,2913
0.832989,                -0,-0.00515821,0,2914
0.834923,                -0,-0.00516461,0,2915
0.836856,                -0,-0.00517131,0,2916
0.83879,  -0.0141421342269,-0.00517829,0.0141421,2917
0.840724,  -0.0173205081373,-0.00518552,0.0173205,2918
0.842657,  -0.0141421342269,-0.00519295,0.0141421,2919
0.844591,                -0,-0.00520055,0,2920
0.846525,                -0,-0.0052083,0,2921
0.848458,                -0,-0.00521615,0,2922
0.850392,                -0,-0.00522408,0,2923
0.852325,  -0.0141421342269,-0.00523204,0.0141421,2924
0.854259,                -0,-0.00524001,0,2925
0.856193,                -0,-0.00524795,0,2926
0.858126,  -0.0141421342269,-0.00525582,0.0141421,2927
0.86006,                -0,-0.0052636,0,2928
0.861994,  -0.0141421342269,-0.00527124,0.0141421,2929
0.863927,                -0,-0.00527872,0,2930
0.865861,                -0,-0.005286,0,2931
0.867795,  -0.0141421342269,-0.00529304,0.0141421,2932
0.869728,                -0,-0.00529982,0,2933
0.871662,  -0.0141421342269,-0.00530629,0.0141421,2934
0.873596,                -0,-0.00531243,0,2935
0.875529,                -0,-0.0053182,0,2936
0.877463,                -0,-0.00532357,0,2937
0.879397,                -0,-0.00532849,0,2938
0.88133,                -0,-0.00533295,0,2939
0.883264,                -0,-0.0053369,0,2940
0.885198,                -0,-0.0053403,0,2941
0.887131,  -0.0141421342269,-0.00534314,0.0141421,2942
0.889065, -0.00999999977648,-0.00534536,0.01,2943
0.890999,                -0,-0.00534695,0,2944
0.892932,                -0,-0.00534785,0,2945
0.894866, -0.00999999977648,-0.00534805,0.01,2946
0.8968,                -0,-0.0053475,0,2947
0.898733,                -0,-0.00534618,0,2948
0.900667,                -0,-0.00534404,0,2949
0.9026,  -0.0141421342269,-0.00534109,0.0141421,2950
0.904534,                -0,-0.00533736,0,2951
0.906468,                -0,-0.0053329,0,2952
0.908401,  -0.0173205081373,-0.00532775,0.0173205,2953
0.910335,                -0,-0.00532196,0,2954
0.912269,                -0,-0.00531557,0,2955
0.914202,                -0,-0.00530863,0,2956
0.916136,   -0.019999999553,-0.00530117,0.02,2957
0.91807,  -0.0141421342269,-0.00529324,0.0141421,2958
0.920003, -0.00999999977648,-0.00528489,0.01,2959
0.921937,  -0.0141421342269,-0.00527616,0.0141421,2960
0.923871, -0.00999999977648,-0.0052671,0.01,2961
0.925804, -0.00999999977648,-0.00525774,0.01,2962
0.927738, -0.00999999977648,-0.00524814,0.01,2963
0.929672,                -0,-0.00523833,0,2964
0.931605,                -0,-0.00522837,0,2965
0.933539, -0.00999999977648,-0.00521828,0.01,2966
0.935473,                -0,-0.00520813,0,2967
0.937406, -0.00999999977648,-0.00519795,0.01,2968
0.93934,                -0,-0.00518778,0,2969
0.941274,                -0,-0.00517767,0,2970
0.943207, -0.00999999977648,-0.00516767,0.01,2971
0.945141,                -0,-0.00515782,0,2972
0.947075,  -0.0141421342269,-0.00514816,0.0141421,2973
0.949008,  -0.0141421342269,-0.00513873,0.0141421,2974
0.950942,                -0,-0.00512958,0,2975
0.952876, -0.00999999977648,-0.00512076,0.01,2976
0.954809,  -0.0141421342269,-0.00511231,0.0141421,2977
0.956743,                -0,-0.00510427,0,2978
0.958676,                -0,-0.00509668,0,2979
0.96061,                -0,-0.0050896,0,2980
0.962544,  -0.0173205081373,-0.00508305,0.0173205,2981
0.964477, -0.00999999977648,-0.0050771,0.01,2982
0.966411,                -0,-0.00507178,0,2983
0.968345,  -0.0141421342269,-0.00506713,0.0141421,2984
0.970278, -0.00999999977648,-0.00506321,0.01,2985
0.972212,                -0,-0.00506004,0,2986
0.974146,                -0,-0.00505769,0,2987
0.976079, -0.00999999977648,-0.00505619,0.01,2988
0.978013,  -0.0141421342269,-0.00505558,0.0141421,2989
0.979947, -0.00999999977648,-0.00505591,0.01,2990
0.98188,                -0,-0.00505723,0,2991
0.983814, -0.00999999977648,-0.00505957,0.01,2992
0.985748,                -0,-0.00506299,0,2993
0.987681,  -0.0141421342269,-0.00506752,0.0141421,2994
0.989615,                -0,-0.00507321,0,2995
0.991549, -0.00999999977648,-0.0050801,0.01,2996
0.993482,  -0.0141421342269,-0.00508825,0.0141421,2997
0.995416, -0.00999999977648,-0.00509768,0.01,2998
0.99735,                -0,-0.00510845,0,2999
0.999283,  -0.0141421342269,-0.0051206,0.0141421,3000
0.00121689,                -0,-0.00513417,0,3001
0.00315054, -0.00999999977648,-0.00514914,0.01,3002
0.0050842,                -0,-0.00516548,0,3003
0.00701785, -0.00999999977648,-0.00518313,0.01,3004
0.00895151,  -0.0173205081373,-0.00520204,0.0173205,3005
0.0108852, -0.00999999977648,-0.00522216,0.01,3006
0.0128188,                -0,-0.00524345,0,3007
0.0147525,                -0,-0.00526586,0,3008
0.0166861,                -0,-0.00528933,0,3009
0.0186198,                -0,-0.00531381,0,3010
0.0205534, -0.00999999977648,-0.00533927,0.01,3011
0.0224871,                -0,-0.00536565,0,3012
0.0244207, -0.00999999977648,-0.0053929,0.01,3013
0.0263544,                -0,-0.00542097,0,3014
0.0282881,  -0.0141421342269,-0.00544982,0.0141421,3015
0.0302217, -0.00999999977648,-0.00547938,0.01,3016
0.0321554, -0.00999999977648,-0.00550963,0.01,3017
0.034089,                -0,-0.0055405,0,3018
0.0360227, -0.00999999977648,-0.00557195,0.01,3019
0.0379563, -0.00999999977648,-0.00560393,0.01,3020
0.03989, -0.00999999977648,-0.00563639,0.01,3021
0.0418236,                -0,-0.00566928,0,3022
0.0437573,                -0,-0.00570255,0,3023
0.0456909, -0.00999999977648,-0.00573615,0.01,3024
0.0476246,                -0,-0.00577004,0,3025
0.0495583,                -0,-0.00580417,0,3026
0.0514919,  -0.0141421342269,-0.00583848,0.0141421,3027
0.0534256,                -0,-0.00587293,0,3028
0.0553592,  -0.0141421342269,-0.00590746,0.0141421,3029
0.0572929,  -0.0141421342269,-0.00594204,0.0141421,3030
0.0592265, -0.00999999977648,-0.00597661,0.01,3031
0.0611602,  -0.0173205081373,-0.00601112,0.0173205,3032
0.0630938, -0.00999999977648,-0.00604553,0.01,3033
0.0650275,                -0,-0.00607978,0,3034
0.0669612,                -0,-0.00611382,0,3035
0.0688948,                -0,-0.00614761,0,3036
0.0708285, -0.00999999977648,-0.0061811,0.01,3037
0.0727621,                -0,-0.00621424,0,3038
0.0746958,  -0.0173205081373,-0.00624697,0.0173205,3039
0.0766294,                -0,-0.00627926,0,3040
0.0785631, -0.00999999977648,-0.00631105,0.01,3041
0.0804967,                -0,-0.00634229,0,3042
0.0824304, -0.00999999977648,-0.00637294,0.01,3043
0.084364,                -0,-0.00640294,0,3044
0.0862977,  -0.0141421342269,-0.00643225,0.0141421,3045
0.0882314,                -0,-0.00646082,0,3046
0.090165, -0.00999999977648,-0.0064886,0.01,3047
0.0920987, -0.00999999977648,-0.00651553,0.01,3048
0.0940323, -0.00999999977648,-0.00654158,0.01,3049
0.095966,                -0,-0.00656669,0,3050
0.0978996,  -0.0141421342269,-0.00659081,0.0141421,3051
0.0998333,  -0.0173205081373,-0.00661389,0.0173205,3052
0.101767,                -0,-0.0066359,0,3053
0.103701,                -0,-0.00665684,0,3054
0.105634,                -0,-0.00667674,0,3055
0.107568,                -0,-0.00669561,0,3056
0.109502,                -0,-0.00671347,0,3057
0.111435,  -0.0141421342269,-0.00673036,0.0141421,3058
0.113369,  -0.0173205081373,-0.00674628,0.0173205,3059
0.115303,                -0,-0.00676127,0,3060
0.117236, -0.00999999977648,-0.00677534,0.01,3061
0.11917, -0.00999999977648,-0.00678852,0.01,3062
0.121103,                -0,-0.00680083,0,3063
0.123037,                -0,-0.00681229,0,3064
0.124971,   -0.019999999553,-0.00682292,0.02,3065
0.126904,  -0.0141421342269,-0.00683274,0.0141421,3066
0.128838, -0.00999999977648,-0.00684178,0.01,3067
0.130772,  -0.0141421342269,-0.00685006,0.0141421,3068
0.132705, -0.00999999977648,-0.0068576,0.01,3069
0.134639,  -0.0141421342269,-0.00686442,0.0141421,3070
0.136573,                -0,-0.00687054,0,3071
0.138506, -0.00999999977648,-0.00687599,0.01,3072
0.14044,                -0,-0.00688078,0,3073
0.142374,  -0.0141421342269,-0.00688495,0.0141421,3074
0.144307,                -0,-0.00688851,0,3075
0.146241,                -0,-0.00689147,0,3076
0.148175,                -0,-0.00689388,0,3077
0.150108, -0.00999999977648,-0.00689574,0.01,3078
0.152042, -0.00999999977648,-0.00689708,0.01,3079
0.153976,                -0,-0.00689792,0,3080
0.155909,                -0,-0.00689829,0,3081
0.157843,  -0.0141421342269,-0.0068982,0.0141421,3082
0.159777,                -0,-0.00689767,0,3083
0.16171, -0.00999999977648,-0.00689674,0.01,3084
0.163644,                -0,-0.00689541,0,3085
0.165578, -0.00999999977648,-0.00689372,0.01,3086
0.167511,                -0,-0.00689168,0,3087
0.169445,                -0,-0.00688932,0,3088
0.171379,                -0,-0.00688665,0,3089
0.173312, -0.00999999977648,-0.00688371,0.01,3090
0.175246,  -0.0141421342269,-0.00688051,0.0141421,3091
0.177179,                -0,-0.00687707,0,3092
0.179113,                -0,-0.00687341,0,3093
0.181047,                -0,-0.00686957,0,3094
0.18298,  -0.0223606806248,-0.00686555,0.0223607,3095
0.184914, -0.00999999977648,-0.00686139,0.01,3096
0.186848, -0.00999999977648,-0.0068571,0.01,3097
0.188781,                -0,-0.0068527,0,3098
0.190715, -0.00999999977648,-0.00684822,0.01,3099
0.192649, -0.00999999977648,-0.00684368,0.01,3100
0.194582,                -0,-0.00683911,0,3101
0.196516,  -0.0173205081373,-0.00683451,0.0173205,3102
0.19845, -0.00999999977648,-0.00682992,0.01,3103
0.200383, -0.00999999977648,-0.00682535,0.01,3104
0.202317,                -0,-0.00682083,0,3105
0.204251,  -0.0173205081373,-0.00681633,0.0173205,3106
0.206184, -0.00999999977648,-0.00681185,0.01,3107
0.208118,                -0,-0.00680738,0,3108
0.210052, -0.00999999977648,-0.00680289,0.01,3109
0.211985, -0.00999999977648,-0.00679838,0.01,3110
0.213919, -0.00999999977648,-0.00679383,0.01,3111
0.215853,                -0,-0.00678924,0,3112
0.217786, -0.00999999977648,-0.00678458,0.01,3113
0.21972,   -0.019999999553,-0.00677985,0.02,3114
0.221654,                -0,-0.00677504,0,3115
0.223587,  -0.0173205081373,-0.00677012,0.0173205,3116
0.225521,                -0,-0.00676509,0,3117
0.227455,  -0.0173205081373,-0.00675994,0.0173205,3118
0.229388, -0.00999999977648,-0.00675464,0.01,3119
0.231322,  -0.0141421342269,-0.0067492,0.0141421,3120
0.233255,  -0.0141421342269,-0.00674358,0.0141421,3121
0.235189,                -0,-0.0067378,0,3122
0.237123, -0.00999999977648,-0.00673182,0.01,3123
0.239056,                -0,-0.00672564,0,3124
0.24099,  -0.0141421342269,-0.00671924,0.0141421,3125
0.242924,  -0.0141421342269,-0.00671261,0.0141421,3126
0.244857,                -0,-0.00670574,0,3127
0.246791,  -0.0141421342269,-0.00669862,0.0141421,3128
0.248725,                -0,-0.00669123,0,3129
0.250658, -0.00999999977648,-0.00668355,0.01,3130
0.252592, -0.00999999977648,-0.00667559,0.01,3131
0.254526,                -0,-0.00666732,0,3132
0.256459, -0.00999999977648,-0.00665872,0.01,3133
0.258393,  -0.0141421342269,-0.0066498,0.0141421,3134
0.260327,  -0.0141421342269,-0.00664053,0.0141421,3135
0.26226,                -0,-0.0066309,0,3136
0.264194, -0.00999999977648,-0.00662091,0.01,3137
0.266128, -0.00999999977648,-0.00661052,0.01,3138
0.268061, -0.00999999977648,-0.00659975,0.01,3139
0.269995, -0.00999999977648,-0.00658856,0.01,3140
0.271929,  -0.0141421342269,-0.00657695,0.0141421,3141
0.273862,                -0,-0.0065649,0,3142
0.275796, -0.00999999977648,-0.00655241,0.01,3143
0.27773,  -0.0141421342269,-0.00653945,0.0141421,3144
0.279663,                -0,-0.00652602,0,3145
0.281597,                -0,-0.0065121,0,3146
0.28353,                -0,-0.00649769,0,3147
0.285464,  -0.0141421342269,-0.00648276,0.0141421,3148
0.287398,  -0.0141421342269,-0.0064673,0.0141421,3149
0.289331,                -0,-0.00645131,0,3150
0.291265,                -0,-0.00643477,0,3151
0.293199, -0.00999999977648,-0.00641766,0.01,3152
0.295132,                -0,-0.00639997,0,3153
0.297066,                -0,-0.00638169,0,3154
0.299,                -0,-0.00636281,0,3155
0.300933,                -0,-0.00634332,0,3156
0.302867,                -0,-0.00632322,0,3157
0.304801,                -0,-0.00630254,0,3158
0.306734,                -0,-0.00628133,0,3159
0.308668,  -0.0173205081373,-0.00625961,0.0173205,3160
0.310602,                -0,-0.00623742,0,3161
0.312535, -0.00999999977648,-0.00621478,0.01,3162
0.314469,  -0.0141421342269,-0.00619174,0.0141421,3163
0.316403, -0.00999999977648,-0.00616833,0.01,3164
0.318336,                -0,-0.00614458,0,3165
0.32027,                -0,-0.00612052,0,3166
0.322204,                -0,-0.00609619,0,3167
0.324137,                -0,-0.00607162,0,3168
0.326071,                -0,-0.00604685,0,3169
0.328005,   -0.019999999553,-0.0060219,0.02,3170
0.329938, -0.00999999977648,-0.00599681,0.01,3171
0.331872,  -0.0141421342269,-0.00597161,0.0141421,3172
0.333806,                -0,-0.00594635,0,3173
0.335739,  -0.0141421342269,-0.00592104,0.0141421,3174
0.337673,                -0,-0.00589573,0,3175
0.339606, -0.00999999977648,-0.00587044,0.01,3176
0.34154,                -0,-0.00584522,0,3177
0.343474,  -0.0141421342269,-0.00582009,0.0141421,3178
0.345407,                -0,-0.00579509,0,3179
0.347341,  -0.0141421342269,-0.00577025,0.0141421,3180
0.349275,  -0.0141421342269,-0.0057456,0.0141421,3181
0.351208,                -0,-0.00572118,0,3182
0.353142,                -0,-0.00569702,0,3183
0.355076, -0.00999999977648,-0.00567316,0.01,3184
0.357009,  -0.0141421342269,-0.00564962,0.0141421,3185
0.358943, -0.00999999977648,-0.00562645,0.01,3186
0.360877, -0.00999999977648,-0.00560367,0.01,3187
0.36281,  -0.0173205081373,-0.00558131,0.0173205,3188
0.364744, -0.00999999977648,-0.00555942,0.01,3189
0.366678,                -0,-0.00553802,0,3190
0.368611,  -0.0141421342269,-0.00551715,0.0141421,3191
0.370545,  -0.0141421342269,-0.00549685,0.0141421,3192
0.372479,                -0,-0.00547713,0,3193
0.374412,                -0,-0.00545805,0,3194
0.376346,                -0,-0.00543963,0,3195
0.37828,                -0,-0.0054219,0,3196
0.380213,                -0,-0.0054049,0,3197
0.382147,  -0.0141421342269,-0.00538866,0.0141421,3198
0.384081,                -0,-0.00537321,0,3199
0.386014,                -0,-0.0053586,0,3200
0.387948,                -0,-0.00534484,0,3201
0.389882,                -0,-0.00533198,0,3202
0.391815, -0.00999999977648,-0.00532005,0.01,3203
0.393749, -0.00999999977648,-0.00530908,0.01,3204
0.395682, -0.00999999977648,-0.00529911,0.01,3205
0.397616, -0.00999999977648,-0.00529016,0.01,3206
0.39955,                -0,-0.00528228,0,3207
0.401483,                -0,-0.00527549,0,3208
0.403417, -0.00999999977648,-0.00526978,0.01,3209
0.405351, -0.00999999977648,-0.00526511,0.01,3210
0.407284,                -0,-0.00526148,0,3211
0.409218,                -0,-0.00525883,0,3212
0.411152,                -0,-0.00525715,0,3213
0.413085,  -0.0141421342269,-0.00525641,0.0141421,3214
0.415019, -0.00999999977648,-0.00525657,0.01,3215
0.416953,                -0,-0.00525762,0,3216
0.418886,                -0,-0.00525951,0,3217
0.42082, -0.00999999977648,-0.00526222,0.01,3218
0.422754,                -0,-0.00526572,0,3219
0.424687,                -0,-0.00526999,0,3220
0.426621,  -0.0141421342269,-0.00527499,0.0141421,3221
0.428555,                -0,-0.00528069,0,3222
0.430488, -0.00999999977648,-0.00528707,0.01,3223
0.432422, -0.00999999977648,-0.00529409,0.01,3224
0.434356, -0.00999999977648,-0.00530173,0.01,3225
0.436289, -0.00999999977648,-0.00530996,0.01,3226
0.438223, -0.00999999977648,-0.00531876,0.01,3227
0.440157,                -0,-0.00532808,0,3228
0.44209,                -0,-0.0053379,0,3229
0.444024, -0.00999999977648,-0.00534819,0.01,3230
0.445957, -0.00999999977648,-0.00535893,0.01,3231
0.447891, -0.00999999977648,-0.00537009,0.01,3232
0.449825,  -0.0141421342269,-0.00538163,0.0141421,3233
0.451758,                -0,-0.00539353,0,3234
0.453692,                -0,-0.00540575,0,3235
0.455626,                -0,-0.00541828,0,3236
0.457559, -0.00999999977648,-0.00543107,0.01,3237
0.459493,                -0,-0.00544411,0,3238
0.461427, -0.00999999977648,-0.00545735,0.01,3239
0.46336,                -0,-0.00547078,0,3240
0.465294,  -0.0141421342269,-0.00548437,0.0141421,3241
0.467228,   -0.019999999553,-0.00549808,0.02,3242
0.469161,                -0,-0.00551189,0,3243
0.471095,                -0,-0.00552576,0,3244
0.473029,                -0,-0.00553967,0,3245
0.474962,  -0.0173205081373,-0.0055536,0.0173205,3246
0.476896, -0.00999999977648,-0.0055675,0.01,3247
0.47883, -0.00999999977648,-0.00558135,0.01,3248
0.480763,                -0,-0.00559513,0,3249
0.482697, -0.00999999977648,-0.0056088,0.01,3250
0.484631, -0.00999999977648,-0.00562234,0.01,3251
0.486564, -0.00999999977648,-0.00563571,0.01,3252
0.488498, -0.00999999977648,-0.00564889,0.01,3253
0.490432,  -0.0141421342269,-0.00566185,0.0141421,3254
0.492365, -0.00999999977648,-0.00567455,0.01,3255
0.494299,                -0,-0.00568698,0,3256
0.496233,                -0,-0.00569909,0,3257
0.498166,                -0,-0.00571087,0,3258
0.5001,  -0.0173205081373,-0.00572229,0.0173205,3259
0.502033, -0.00999999977648,-0.00573331,0.01,3260
0.503967,  -0.0141421342269,-0.00574395,0.0141421,3261
0.505901,                -0,-0.00575421,0,3262
0.507834, -0.00999999977648,-0.00576411,0.01,3263
0.509768,                -0,-0.00577364,0,3264
0.511702, -0.00999999977648,-0.00578283,0.01,3265
0.513635,                -0,-0.00579168,0,3266
0.515569, -0.00999999977648,-0.0058002,0.01,3267
0.517503,                -0,-0.0058084,0,3268
0.519436,                -0,-0.00581628,0,3269
0.52137, -0.00999999977648,-0.00582386,0.01,3270
0.523304,                -0,-0.00583114,0,3271
0.525237,                -0,-0.00583814,0,3272
0.527171,                -0,-0.00584486,0,3273
0.529105, -0.00999999977648,-0.00585131,0.01,3274
0.531038, -0.00999999977648,-0.00585751,0.01,3275
0.532972, -0.00999999977648,-0.00586345,0.01,3276
0.534906, -0.00999999977648,-0.00586915,0.01,3277
0.536839,                -0,-0.00587462,0,3278
0.538773,                -0,-0.00587987,0,3279
0.540707, -0.00999999977648,-0.0058849,0.01,3280
0.54264,                -0,-0.00588973,0,3281
0.544574, -0.00999999977648,-0.00589436,0.01,3282
0.546508, -0.00999999977648,-0.0058988,0.01,3283
0.548441, -0.00999999977648,-0.00590307,0.01,3284
0.550375, -0.00999999977648,-0.00590716,0.01,3285
0.552309, -0.00999999977648,-0.0059111,0.01,3286
0.554242, -0.00999999977648,-0.00591488,0.01,3287
0.556176,                -0,-0.00591852,0,3288
0.558109,  -0.0141421342269,-0.00592203,0.0141421,3289
0.560043,  -0.0173205081373,-0.00592541,0.0173205,3290
0.561977,                -0,-0.00592868,0,3291
0.56391, -0.00999999977648,-0.00593184,0.01,3292
0.565844, -0.00999999977648,-0.00593491,0.01,3293
0.567778, -0.00999999977648,-0.00593788,0.01,3294
0.569711,  -0.0141421342269,-0.00594078,0.0141421,3295
0.571645, -0.00999999977648,-0.0059436,0.01,3296
0.573579,                -0,-0.00594637,0,3297
0.575512,                -0,-0.00594908,0,3298
0.577446,  -0.0141421342269,-0.00595174,0.0141421,3299
0.57938,  -0.0173205081373,-0.00595438,0.0173205,3300
0.581313, -0.00999999977648,-0.00595698,0.01,3301
0.583247, -0.00999999977648,-0.00595957,0.01,3302
0.585181,                -0,-0.00596215,0,3303
0.587114,                -0,-0.00596474,0,3304
0.589048,  -0.0173205081373,-0.00596733,0.0173205,3305
0.590982,  -0.0141421342269,-0.00596994,0.0141421,3306
0.592915,                -0,-0.00597258,0,3307
0.594849, -0.00999999977648,-0.00597526,0.01,3308
0.596783,                -0,-0.00597798,0,3309
0.598716, -0.00999999977648,-0.00598076,0.01,3310
0.60065, -0.00999999977648,-0.00598361,0.01,3311
0.602584,  -0.0173205081373,-0.00598651,0.0173205,3312
0.604517,                -0,-0.00598947,0,3313
0.606451, -0.00999999977648,-0.00599247,0.01,3314
