Frequency,Theta
8.54114e-05,0.999706
8.5416e-05,0.999443
8.54207e-05,0.998076
8.54253e-05,0.997848
8.54299e-05,0.99788
8.54345e-05,0.997373
8.54391e-05,0.998084
8.54437e-05,0.999635
8.54483e-05,0.999591
8.54529e-05,0.999832
8.54575e-05,0.999512
8.54622e-05,0.99951
8.54668e-05,0.999888
8.54714e-05,0.999012
8.5476e-05,0.99888
8.54806e-05,0.999001
8.54852e-05,0.99901
8.54898e-05,1.00014
8.54944e-05,0.999737
8.5499e-05,1
8.55037e-05,1.00001
8.55083e-05,1.00041
8.55129e-05,1.00037
8.55175e-05,1.00076
8.55221e-05,1.00026
8.55267e-05,0.999522
8.55313e-05,0.998649
8.55359e-05,0.99851
8.55406e-05,1.00011
8.55452e-05,1.00048
8.55498e-05,1.00048
8.55544e-05,1.00043
8.5559e-05,1.00069
8.55636e-05,1.00099
8.55682e-05,1.00087
8.55728e-05,1.00019
8.55774e-05,0.999089
8.55821e-05,0.999212
8.55867e-05,0.999604
8.55913e-05,0.999289
8.55959e-05,0.999918
8.56005e-05,1.00024
8.56051e-05,1.00083
8.56097e-05,1.0014
8.56143e-05,1.00064
8.56189e-05,1.00127
8.56236e-05,1.00091
8.56282e-05,1.00098
8.56328e-05,1.00096
8.56374e-05,1.00051
8.5642e-05,1.00191
8.56466e-05,1.00161
8.56512e-05,1.00138
8.56558e-05,1.00116
8.56604e-05,1.00025
8.56651e-05,0.999856
8.56697e-05,0.99885
8.56743e-05,0.998891
8.56789e-05,0.998302
8.56835e-05,0.999919
8.56881e-05,1.00041
8.56927e-05,1.00061
8.56973e-05,1.00096
8.57019e-05,1.00126
8.57066e-05,1.00251
8.57112e-05,1.00177
8.57158e-05,1.00135
8.57204e-05,1.00119
8.5725e-05,1.00129
8.57296e-05,1.00084
8.57342e-05,1.00109
8.57388e-05,1.00178
8.57434e-05,1.00173
8.57481e-05,1.00136
8.57527e-05,1.00071
8.57573e-05,1.00032
8.57619e-05,0.999709
8.57665e-05,0.999446
8.57711e-05,0.998787
8.57757e-05,0.998939
8.57803e-05,0.999413
8.57849e-05,0.999205
8.57896e-05,0.999191
8.57942e-05,0.998999
8.57988e-05,0.999891
8.58034e-05,0.999045
8.5808e-05,0.997918
8.58126e-05,0.997149
8.58172e-05,0.997263
8.58218e-05,0.996203
8.58264e-05,0.99704
8.58311e-05,0.997351
8.58357e-05,0.99845
8.58403e-05,0.998745
8.58449e-05,0.999413
8.58495e-05,0.998996
8.58541e-05,0.998994
8.58587e-05,0.999052
8.58633e-05,0.998359
8.5868e-05,0.997399
8.58726e-05,0.996991
8.58772e-05,0.996767
8.58818e-05,0.996501
8.58864e-05,0.996518
8.5891e-05,0.997767
8.58956e-05,0.998861
8.59002e-05,0.998281
8.59048e-05,0.99815
8.59095e-05,0.998008
8.59141e-05,0.998712
8.59187e-05,0.998271
8.59233e-05,0.998521
8.59279e-05,0.999661
8.59325e-05,1.00082
8.59371e-05,1.00122
8.59417e-05,1.00079
8.59463e-05,1.00097
8.5951e-05,1.00036
8.59556e-05,0.99907
8.59602e-05,0.998242
8.59648e-05,0.997633
8.59694e-05,0.997576
8.5974e-05,0.997771
8.59786e-05,0.998095
8.59832e-05,0.999402
8.59878e-05,0.999858
8.59925e-05,0.99941
8.59971e-05,0.999582
8.60017e-05,0.998654
8.60063e-05,0.998636
8.60109e-05,0.997312
8.60155e-05,0.997364
8.60201e-05,0.997511
8.60247e-05,0.997939
8.60293e-05,0.998561
8.6034e-05,0.999654
8.60386e-05,0.999562
8.60432e-05,0.999853
8.60478e-05,0.999815
8.60524e-05,0.998433
8.6057e-05,0.997247
8.60616e-05,0.997091
8.60662e-05,0.996402
8.60708e-05,0.995963
8.60755e-05,0.997819
8.60801e-05,0.998073
8.60847e-05,0.999597
8.60893e-05,0.999806
8.60939e-05,0.999702
8.60985e-05,0.999432
8.61031e-05,0.999001
8.61077e-05,0.998743
8.61123e-05,0.998535
8.6117e-05,0.997975
8.61216e-05,0.999552
8.61262e-05,1.00006
8.61308e-05,0.999859
8.61354e-05,0.999732
8.614e-05,0.998149
8.61446e-05,0.99808
8.61492e-05,0.995065
8.61538e-05,0.994293
8.61585e-05,0.993362
8.61631e-05,0.994142
8.61677e-05,0.996687
8.61723e-05,0.99705
8.61769e-05,0.998158
8.61815e-05,0.998969
8.61861e-05,0.99859
8.61907e-05,0.998875
8.61954e-05,0.997435
8.62e-05,0.997724
8.62046e-05,0.997243
8.62092e-05,0.997059
8.62138e-05,0.997694
8.62184e-05,0.9982
8.6223e-05,0.998698
8.62276e-05,0.999889
8.62322e-05,0.999942
8.62369e-05,0.999673
8.62415e-05,0.99931
8.62461e-05,0.999404
8.62507e-05,0.999258
8.62553e-05,0.998675
8.62599e-05,0.999981
8.62645e-05,0.99998
8.62691e-05,1.00019
8.62737e-05,1.00019
8.62784e-05,0.999983
8.6283e-05,0.998985
8.62876e-05,0.998394
8.62922e-05,0.997026
8.62968e-05,0.996707
8.63014e-05,0.995146
8.6306e-05,0.994916
8.63106e-05,0.997498
8.63152e-05,0.99779
8.63199e-05,0.999486
8.63245e-05,1.00032
8.63291e-05,0.999918
8.63337e-05,0.999816
8.63383e-05,0.998662
8.63429e-05,0.998263
8.63475e-05,0.996959
8.63521e-05,0.997696
8.63567e-05,0.997369
8.63614e-05,0.997938
8.6366e-05,0.998545
8.63706e-05,0.999869
8.63752e-05,1.00036
8.63798e-05,1.00041
8.63844e-05,1.00009
8.6389e-05,1.00009
8.63936e-05,1.00043
8.63982e-05,0.999498
8.64029e-05,0.999114
8.64075e-05,1.00067
8.64121e-05,1.00034
8.64167e-05,1.00049
8.64213e-05,1.00096
8.64259e-05,1.00007
8.64305e-05,0.997966
8.64351e-05,0.998525
8.64397e-05,0.998231
8.64444e-05,0.997115
8.6449e-05,0.995916
8.64536e-05,0.997617
8.64582e-05,0.999131
8.64628e-05,0.999175
8.64674e-05,1.00045
8.6472e-05,0.999387
8.64766e-05,0.9989
8.64812e-05,0.998992
8.64859e-05,0.99838
8.64905e-05,0.996919
8.64951e-05,0.99725
8.64997e-05,0.99844
8.65043e-05,0.999088
8.65089e-05,0.998825
8.65135e-05,0.999435
8.65181e-05,0.998556
8.65228e-05,0.999013
8.65274e-05,0.999266
8.6532e-05,0.999427
8.65366e-05,0.998705
8.65412e-05,0.998573
8.65458e-05,0.998772
8.65504e-05,0.998836
8.6555e-05,0.999609
8.65596e-05,1.00032
8.65643e-05,1.0003
8.65689e-05,1.00138
8.65735e-05,1.00137
8.65781e-05,1.00133
8.65827e-05,1.00076
8.65873e-05,0.999696
8.65919e-05,0.9996
8.65965e-05,0.99908
8.66011e-05,1.00003
8.66058e-05,0.999885
8.66104e-05,1.00011
8.6615e-05,1.00006
8.66196e-05,0.999442
8.66242e-05,0.999136
8.66288e-05,0.999578
8.66334e-05,0.998303
8.6638e-05,0.997886
8.66426e-05,0.997462
8.66473e-05,0.997996
8.66519e-05,0.998392
8.66565e-05,0.999555
8.66611e-05,0.998584
8.66657e-05,0.998034
8.66703e-05,0.997843
8.66749e-05,0.999589
8.66795e-05,0.998361
8.66841e-05,0.998245
8.66888e-05,0.998184
8.66934e-05,0.997671
8.6698e-05,0.997692
8.67026e-05,0.99886
8.67072e-05,0.998621
8.67118e-05,0.999603
8.67164e-05,0.999136
8.6721e-05,0.999438
8.67256e-05,0.999328
8.67303e-05,0.998976
8.67349e-05,0.999119
8.67395e-05,0.998926
8.67441e-05,0.999891
8.67487e-05,1.00011
8.67533e-05,0.999495
8.67579e-05,0.999394
8.67625e-05,0.99992
8.67671e-05,1.00006
8.67718e-05,0.999868
8.67764e-05,0.99855
8.6781e-05,0.99877
8.67856e-05,0.99808
8.67902e-05,0.99868
8.67948e-05,0.998836
8.67994e-05,0.998707
8.6804e-05,0.998693
8.68087e-05,0.99886
8.68133e-05,0.998317
8.68179e-05,0.997058
8.68225e-05,0.996611
8.68271e-05,0.997262
8.68317e-05,0.996179
8.68363e-05,0.997002
8.68409e-05,0.997211
8.68455e-05,0.997871
8.68502e-05,0.998344
8.68548e-05,0.999319
8.68594e-05,1.00032
8.6864e-05,1.00027
8.68686e-05,1.00047
8.68732e-05,1.00118
8.68778e-05,1.00189
8.68824e-05,1.0015
8.6887e-05,1.00112
8.68917e-05,1.00128
8.68963e-05,1.00072
8.69009e-05,1.00036
8.69055e-05,1.0008
8.69101e-05,1.00041
8.69147e-05,0.999722
8.69193e-05,0.998952
8.69239e-05,0.999066
8.69285e-05,0.99973
8.69332e-05,1.00009
8.69378e-05,1.00017
8.69424e-05,0.999969
8.6947e-05,1.00001
8.69516e-05,1.00034
8.69562e-05,0.999883
8.69608e-05,1.0001
8.69654e-05,0.998977
8.697e-05,0.998986
8.69747e-05,1.00009
8.69793e-05,0.99943
8.69839e-05,0.997915
8.69885e-05,0.998088
8.69931e-05,0.999474
8.69977e-05,1.00003
8.70023e-05,0.999323
8.70069e-05,0.999007
8.70115e-05,0.99913
8.70162e-05,0.999399
8.70208e-05,1.00079
8.70254e-05,1.00039
8.703e-05,0.999736
8.70346e-05,1.00078
8.70392e-05,1.00095
8.70438e-05,1.00152
8.70484e-05,1.0016
8.7053e-05,1.0014
8.70577e-05,1.00032
8.70623e-05,0.99965
8.70669e-05,1.00011
8.70715e-05,0.998835
8.70761e-05,0.999733
8.70807e-05,0.998058
8.70853e-05,0.998392
8.70899e-05,0.998492
8.70945e-05,0.998117
8.70992e-05,0.997476
8.71038e-05,0.997104
8.71084e-05,0.996998
8.7113e-05,0.997559
8.71176e-05,0.99709
8.71222e-05,0.996713
8.71268e-05,0.996202
8.71314e-05,0.997086
8.71361e-05,0.996531
8.71407e-05,0.997394
8.71453e-05,0.998018
8.71499e-05,0.997648
8.71545e-05,0.99654
8.71591e-05,0.997376
8.71637e-05,0.997579
8.71683e-05,0.997166
8.71729e-05,0.995763
8.71776e-05,0.995138
8.71822e-05,0.995341
8.71868e-05,0.995748
8.71914e-05,0.997904
8.7196e-05,0.997676
8.72006e-05,0.997859
8.72052e-05,0.998181
8.72098e-05,0.999203
8.72144e-05,0.999059
8.72191e-05,0.999035
8.72237e-05,0.998066
8.72283e-05,0.997935
8.72329e-05,0.998187
8.72375e-05,0.998404
8.72421e-05,0.99788
8.72467e-05,0.998218
8.72513e-05,0.998594
8.72559e-05,0.998623
8.72606e-05,0.998749
8.72652e-05,0.9984
8.72698e-05,0.99776
8.72744e-05,0.997894
8.7279e-05,0.996908
8.72836e-05,0.997589
8.72882e-05,0.997479
8.72928e-05,0.996915
8.72974e-05,0.997754
8.73021e-05,0.996488
8.73067e-05,0.996611
8.73113e-05,0.996758
8.73159e-05,0.996643
8.73205e-05,0.996762
8.73251e-05,0.995938
8.73297e-05,0.997118
8.73343e-05,0.99696
8.73389e-05,0.996857
8.73436e-05,0.997232
8.73482e-05,0.997624
8.73528e-05,0.997957
8.73574e-05,0.998201
8.7362e-05,0.997876
8.73666e-05,0.997191
8.73712e-05,0.997884
8.73758e-05,0.997647
8.73804e-05,0.99766
8.73851e-05,0.99784
8.73897e-05,0.99802
8.73943e-05,0.997624
8.73989e-05,0.997709
8.74035e-05,0.99788
8.74081e-05,0.997823
8.74127e-05,0.997435
8.74173e-05,0.99675
8.74219e-05,0.996793
8.74266e-05,0.996295
8.74312e-05,0.997025
8.74358e-05,0.99712
8.74404e-05,0.997353
8.7445e-05,0.998139
8.74496e-05,0.998469
8.74542e-05,0.998859
8.74588e-05,0.999125
8.74635e-05,0.997618
8.74681e-05,0.997634
8.74727e-05,0.996827
8.74773e-05,0.996663
8.74819e-05,0.996968
8.74865e-05,0.997876
8.74911e-05,0.998101
8.74957e-05,0.997648
8.75003e-05,0.99905
8.7505e-05,0.998622
8.75096e-05,0.999186
8.75142e-05,0.9992
8.75188e-05,0.998914
8.75234e-05,1.00001
8.7528e-05,1.00045
8.75326e-05,1.00062
8.75372e-05,1.00067
8.75418e-05,1.00149
8.75465e-05,1.00153
8.75511e-05,1.00142
8.75557e-05,1.00123
8.75603e-05,1.00113
8.75649e-05,1.00023
8.75695e-05,0.999717
8.75741e-05,0.998805
8.75787e-05,0.999793
8.75833e-05,0.99961
8.7588e-05,1.00013
8.75926e-05,1.00022
8.75972e-05,1.00096
8.76018e-05,1.00067
8.76064e-05,1.00006
8.7611e-05,0.999236
8.76156e-05,0.999793
8.76202e-05,1.00024
8.76248e-05,1.00041
8.76295e-05,1.00006
8.76341e-05,1.00007
8.76387e-05,0.999679
8.76433e-05,0.999462
8.76479e-05,0.999165
8.76525e-05,0.998768
8.76571e-05,0.997698
8.76617e-05,0.998308
8.76663e-05,0.99867
8.7671e-05,0.99866
8.76756e-05,0.998887
8.76802e-05,0.999084
8.76848e-05,0.999818
8.76894e-05,0.99978
8.7694e-05,0.999737
8.76986e-05,0.999663
8.77032e-05,0.999335
8.77078e-05,0.998881
8.77125e-05,0.999385
8.77171e-05,0.998576
8.77217e-05,0.999026
8.77263e-05,0.999195
8.77309e-05,0.999136
8.77355e-05,0.998956
8.77401e-05,0.998585
8.77447e-05,0.998875
8.77493e-05,0.998675
8.7754e-05,0.997457
8.77586e-05,0.996324
8.77632e-05,0.995514
8.77678e-05,0.995692
8.77724e-05,0.99485
8.7777e-05,0.995697
8.77816e-05,0.996737
8.77862e-05,0.995994
8.77909e-05,0.995497
8.77955e-05,0.995186
8.78001e-05,0.996076
8.78047e-05,0.995741
8.78093e-05,0.995891
8.78139e-05,0.996053
8.78185e-05,0.996567
8.78231e-05,0.997217
8.78277e-05,0.997137
8.78324e-05,0.997403
8.7837e-05,0.997252
8.78416e-05,0.997495
8.78462e-05,0.997674
8.78508e-05,0.996568
8.78554e-05,0.996013
8.786e-05,0.994815
8.78646e-05,0.995577
8.78692e-05,0.996293
8.78739e-05,0.997612
8.78785e-05,0.997603
8.78831e-05,0.99759
8.78877e-05,0.997424
8.78923e-05,0.997528
8.78969e-05,0.996936
8.79015e-05,0.996734
8.79061e-05,0.995899
8.79107e-05,0.996309
8.79154e-05,0.996351
8.792e-05,0.99663
8.79246e-05,0.996171
8.79292e-05,0.995554
8.79338e-05,0.994803
8.79384e-05,0.994862
8.7943e-05,0.995363
8.79476e-05,0.996146
8.79522e-05,0.995736
8.79569e-05,0.9945
8.79615e-05,0.996206
8.79661e-05,0.996348
8.79707e-05,0.996633
8.79753e-05,0.995793
8.79799e-05,0.995653
8.79845e-05,0.996248
8.79891e-05,0.996033
8.79937e-05,0.996653
8.79984e-05,0.99646
8.8003e-05,0.996859
8.80076e-05,0.997776
8.80122e-05,0.997066
8.80168e-05,0.996913
8.80214e-05,0.997017
8.8026e-05,0.997193
8.80306e-05,0.998057
8.80352e-05,0.997785
8.80399e-05,0.997571
8.80445e-05,0.996885
8.80491e-05,0.996243
8.80537e-05,0.996873
8.80583e-05,0.996869
8.80629e-05,0.997122
8.80675e-05,0.997841
8.80721e-05,0.997911
8.80767e-05,0.997394
8.80814e-05,0.996963
8.8086e-05,0.998567
8.80906e-05,0.999095
8.80952e-05,0.998363
8.80998e-05,0.997834
8.81044e-05,0.997245
8.8109e-05,0.998472
8.81136e-05,0.998324
8.81183e-05,0.997861
8.81229e-05,0.998526
8.81275e-05,0.998661
8.81321e-05,0.998265
8.81367e-05,0.999006
8.81413e-05,0.999595
8.81459e-05,1.00029
8.81505e-05,1.00014
8.81551e-05,0.999593
8.81598e-05,0.999407
8.81644e-05,0.99915
8.8169e-05,0.99916
8.81736e-05,0.998131
8.81782e-05,0.997386
8.81828e-05,0.996298
8.81874e-05,0.996646
8.8192e-05,0.996413
8.81966e-05,0.997062
8.82013e-05,0.996703
8.82059e-05,0.997209
8.82105e-05,0.997448
8.82151e-05,0.997083
8.82197e-05,0.995834
8.82243e-05,0.995752
8.82289e-05,0.995993
8.82335e-05,0.995349
8.82381e-05,0.995354
8.82428e-05,0.9956
8.82474e-05,0.995307
8.8252e-05,0.994642
8.82566e-05,0.994746
8.82612e-05,0.994421
8.82658e-05,0.994963
8.82704e-05,0.994875
8.8275e-05,0.995671
8.82796e-05,0.996463
8.82843e-05,0.99737
8.82889e-05,0.997636
8.82935e-05,0.997034
8.82981e-05,0.996545
8.83027e-05,0.996016
8.83073e-05,0.995467
8.83119e-05,0.996148
8.83165e-05,0.99528
8.83211e-05,0.995211
8.83258e-05,0.99511
8.83304e-05,0.995637
8.8335e-05,0.996386
8.83396e-05,0.995787
8.83442e-05,0.996031
8.83488e-05,0.997002
8.83534e-05,0.997079
8.8358e-05,0.996529
8.83626e-05,0.99717
8.83673e-05,0.996876
8.83719e-05,0.996172
8.83765e-05,0.99621
8.83811e-05,0.99691
8.83857e-05,0.997071
8.83903e-05,0.99826
8.83949e-05,0.997182
8.83995e-05,0.996631
8.84041e-05,0.995198
8.84088e-05,0.996686
8.84134e-05,0.996564
8.8418e-05,0.997325
8.84226e-05,0.998058
8.84272e-05,0.997451
8.84318e-05,0.997796
8.84364e-05,0.997303
8.8441e-05,0.996867
8.84457e-05,0.996055
8.84503e-05,0.99582
8.84549e-05,0.99721
8.84595e-05,0.998103
8.84641e-05,0.998032
8.84687e-05,0.997196
8.84733e-05,0.997992
8.84779e-05,0.998129
8.84825e-05,0.99837
8.84872e-05,0.998444
8.84918e-05,0.999398
8.84964e-05,0.999324
8.8501e-05,0.999186
8.85056e-05,0.999335
8.85102e-05,0.998814
8.85148e-05,0.998951
8.85194e-05,0.998438
8.8524e-05,0.998616
8.85287e-05,0.99922
8.85333e-05,0.998498
8.85379e-05,0.998394
8.85425e-05,0.997098
8.85471e-05,0.997022
8.85517e-05,0.997359
8.85563e-05,0.998
8.85609e-05,0.997599
8.85655e-05,0.997824
8.85702e-05,0.999053
8.85748e-05,1.00025
8.85794e-05,0.99868
8.8584e-05,0.998641
8.85886e-05,0.997821
8.85932e-05,0.99839
8.85978e-05,0.998516
8.86024e-05,0.999418
8.8607e-05,0.999667
8.86117e-05,0.999907
8.86163e-05,0.999268
8.86209e-05,0.999301
8.86255e-05,0.99883
8.86301e-05,0.998122
8.86347e-05,0.998102
8.86393e-05,0.998799
8.86439e-05,0.999202
8.86485e-05,0.999516
8.86532e-05,0.99972
8.86578e-05,0.999193
8.86624e-05,0.999566
8.8667e-05,0.999467
8.86716e-05,0.999808
8.86762e-05,1.00061
8.86808e-05,0.999645
8.86854e-05,0.999671
8.869e-05,0.999961
8.86947e-05,1.00039
8.86993e-05,1.00032
8.87039e-05,0.998571
8.87085e-05,0.999808
8.87131e-05,0.998283
8.87177e-05,0.998669
8.87223e-05,0.998498
8.87269e-05,0.997186
8.87315e-05,0.996792
8.87362e-05,0.997381
8.87408e-05,0.99759
8.87454e-05,0.997635
8.875e-05,0.998713
8.87546e-05,0.999099
8.87592e-05,1.00018
8.87638e-05,0.999983
8.87684e-05,0.999374
8.87731e-05,0.998247
8.87777e-05,0.997311
8.87823e-05,0.997362
8.87869e-05,0.997999
8.87915e-05,0.997855
8.87961e-05,0.998049
8.88007e-05,0.99693
8.88053e-05,0.996753
8.88099e-05,0.996333
8.88146e-05,0.997951
8.88192e-05,0.996619
8.88238e-05,0.996501
8.88284e-05,0.996893
8.8833e-05,0.99708
8.88376e-05,0.997756
8.88422e-05,0.996964
8.88468e-05,0.997649
8.88514e-05,0.998625
8.88561e-05,0.999353
8.88607e-05,0.999924
8.88653e-05,0.999547
8.88699e-05,0.999312
8.88745e-05,1.00041
8.88791e-05,1.00031
8.88837e-05,1.00042
8.88883e-05,1.0001
8.88929e-05,1.00055
8.88976e-05,1.00042
8.89022e-05,0.999401
8.89068e-05,0.998606
8.89114e-05,0.99857
8.8916e-05,0.998361
8.89206e-05,0.996808
8.89252e-05,0.998367
8.89298e-05,0.998177
8.89344e-05,0.997496
8.89391e-05,0.997781
8.89437e-05,0.998076
8.89483e-05,0.998892
8.89529e-05,1.00028
8.89575e-05,1.00036
8.89621e-05,1.00002
8.89667e-05,0.99996
8.89713e-05,1.00012
8.89759e-05,0.999701
8.89806e-05,0.99985
8.89852e-05,0.999002
8.89898e-05,0.999075
8.89944e-05,0.998058
8.8999e-05,0.997039
8.90036e-05,0.99726
8.90082e-05,0.997587
8.90128e-05,0.99602
8.90174e-05,0.996733
8.90221e-05,0.997373
8.90267e-05,0.997193
8.90313e-05,0.996938
8.90359e-05,0.997272
8.90405e-05,0.998469
8.90451e-05,0.998192
8.90497e-05,0.998923
8.90543e-05,0.998317
8.90589e-05,0.997014
8.90636e-05,0.996906
8.90682e-05,0.998404
8.90728e-05,0.997967
8.90774e-05,0.99803
8.9082e-05,0.998537
8.90866e-05,0.998605
8.90912e-05,0.997789
8.90958e-05,0.997829
8.91005e-05,0.998086
8.91051e-05,0.998771
8.91097e-05,0.998214
8.91143e-05,0.998134
8.91189e-05,0.998116
8.91235e-05,0.998916
8.91281e-05,0.999132
8.91327e-05,0.998828
8.91373e-05,1.00028
8.9142e-05,1.00106
8.91466e-05,1.00096
8.91512e-05,1.00101
8.91558e-05,0.99909
8.91604e-05,0.99883
8.9165e-05,0.999093
8.91696e-05,0.998652
8.91742e-05,0.999324
8.91788e-05,0.999493
8.91835e-05,0.998458
8.91881e-05,0.999375
8.91927e-05,0.998252
8.91973e-05,0.999252
8.92019e-05,0.999459
8.92065e-05,1.00031
8.92111e-05,0.998888
8.92157e-05,0.997948
8.92203e-05,1.00009
8.9225e-05,1.00092
8.92296e-05,1.00044
8.92342e-05,1.0014
8.92388e-05,1.00135
8.92434e-05,1.0026
8.9248e-05,1.00212
8.92526e-05,1.00256
8.92572e-05,1.00256
8.92618e-05,1.00233
8.92665e-05,1.00211
8.92711e-05,1.00197
8.92757e-05,1.00225
8.92803e-05,1.0019
8.92849e-05,1.00114
8.92895e-05,1.00211
8.92941e-05,1.00164
8.92987e-05,1.00159
8.93033e-05,1.00081
8.9308e-05,1.00037
8.93126e-05,1.00024
8.93172e-05,1.00056
8.93218e-05,1.00077
8.93264e-05,1.00085
8.9331e-05,1.00144
8.93356e-05,1.00198
8.93402e-05,1.00227
8.93448e-05,1.00216
8.93495e-05,1.00153
8.93541e-05,1.00134
8.93587e-05,1.00081
8.93633e-05,1.0018
8.93679e-05,1.00181
8.93725e-05,1.00099
8.93771e-05,1.00119
8.93817e-05,1.00092
8.93863e-05,1.00156
8.9391e-05,1.00151
8.93956e-05,1.00164
8.94002e-05,1.00141
8.94048e-05,1.00061
8.94094e-05,1.00171
8.9414e-05,1.00243
8.94186e-05,1.00152
8.94232e-05,1.00194
8.94279e-05,1.00195
8.94325e-05,1.00311
8.94371e-05,1.00287
8.94417e-05,1.00295
8.94463e-05,1.00155
8.94509e-05,1.0003
8.94555e-05,1.00067
8.94601e-05,1.002
8.94647e-05,1.00097
8.94694e-05,1.00117
8.9474e-05,1.0012
8.94786e-05,1.00135
8.94832e-05,1.00079
8.94878e-05,1.00087
8.94924e-05,1.00107
8.9497e-05,1.00066
8.95016e-05,1.00061
8.95062e-05,1.00131
8.95109e-05,1.00191
8.95155e-05,1.00154
8.95201e-05,1.00196
8.95247e-05,1.00202
8.95293e-05,1.00161
8.95339e-05,1.00148
8.95385e-05,1.00143
8.95431e-05,1.00017
8.95477e-05,1.00124
8.95524e-05,1.00122
8.9557e-05,1.0007
8.95616e-05,1.00086
8.95662e-05,1.00076
8.95708e-05,1.00151
8.95754e-05,1.00162
8.958e-05,1.00089
8.95846e-05,1.00114
8.95892e-05,0.999606
8.95939e-05,0.999782
8.95985e-05,0.999352
8.96031e-05,0.999917
8.96077e-05,1.00073
8.96123e-05,1.0008
8.96169e-05,1.00118
8.96215e-05,1.00071
8.96261e-05,1.00099
8.96307e-05,1.0013
8.96354e-05,1.00101
8.964e-05,1.00089
8.96446e-05,1.00078
8.96492e-05,0.999908
8.96538e-05,1.00066
8.96584e-05,1.00003
8.9663e-05,1.00052
8.96676e-05,1.00115
8.96722e-05,1.00185
8.96769e-05,1.00176
8.96815e-05,1.00043
8.96861e-05,1.00015
8.96907e-05,0.999547
8.96953e-05,0.998599
8.96999e-05,0.999679
8.97045e-05,1.00058
8.97091e-05,1.00043
8.97138e-05,1.00033
8.97184e-05,0.99983
8.9723e-05,1.00037
8.97276e-05,1.0004
8.97322e-05,1.00074
8.97368e-05,1.00114
8.97414e-05,0.9996
8.9746e-05,0.999414
8.97506e-05,0.998735
8.97553e-05,0.998756
8.97599e-05,0.998904
8.97645e-05,0.99842
8.97691e-05,0.998252
8.97737e-05,0.998524
8.97783e-05,0.998422
8.97829e-05,0.998467
8.97875e-05,0.997606
8.97921e-05,0.997838
8.97968e-05,0.997063
8.98014e-05,0.998466
8.9806e-05,0.998949
8.98106e-05,0.999585
8.98152e-05,0.999956
8.98198e-05,0.998806
8.98244e-05,0.999256
8.9829e-05,0.998274
8.98336e-05,0.998293
8.98383e-05,0.997891
8.98429e-05,0.998726
8.98475e-05,0.998035
8.98521e-05,0.998592
8.98567e-05,0.99827
8.98613e-05,0.998759
8.98659e-05,0.998363
8.98705e-05,0.999322
8.98751e-05,0.999381
8.98798e-05,0.998941
8.98844e-05,0.997777
8.9889e-05,0.997958
8.98936e-05,0.996798
8.98982e-05,0.997592
8.99028e-05,0.997887
8.99074e-05,0.998261
8.9912e-05,0.997555
8.99166e-05,0.99803
8.99213e-05,0.997734
8.99259e-05,0.997313
8.99305e-05,0.996742
8.99351e-05,0.996023
8.99397e-05,0.996516
8.99443e-05,0.996898
8.99489e-05,0.996939
8.99535e-05,0.996931
8.99581e-05,0.996072
8.99628e-05,0.995777
8.99674e-05,0.996324
8.9972e-05,0.996337
8.99766e-05,0.994913
8.99812e-05,0.995837
8.99858e-05,0.995889
8.99904e-05,0.995721
8.9995e-05,0.996014
8.99996e-05,0.996123
9.00043e-05,0.996269
9.00089e-05,0.994669
9.00135e-05,0.996721
9.00181e-05,0.997545
9.00227e-05,0.998009
9.00273e-05,0.997189
9.00319e-05,0.996467
9.00365e-05,0.995823
9.00412e-05,0.99615
9.00458e-05,0.997224
9.00504e-05,0.997263
9.0055e-05,0.997077
9.00596e-05,0.996962
9.00642e-05,0.997347
9.00688e-05,0.996731
9.00734e-05,0.997325
9.0078e-05,0.996852
9.00827e-05,0.996251
9.00873e-05,0.997484
9.00919e-05,0.997416
9.00965e-05,0.997488
9.01011e-05,0.997758
9.01057e-05,0.997687
9.01103e-05,0.998212
9.01149e-05,0.997339
9.01195e-05,0.996698
9.01242e-05,0.996094
9.01288e-05,0.994989
9.01334e-05,0.995421
9.0138e-05,0.994517
9.01426e-05,0.9948
9.01472e-05,0.994819
9.01518e-05,0.993926
9.01564e-05,0.994107
9.0161e-05,0.994222
9.01657e-05,0.993355
9.01703e-05,0.99369
9.01749e-05,0.992313
9.01795e-05,0.993123
9.01841e-05,0.994038
9.01887e-05,0.993672
9.01933e-05,0.99426
9.01979e-05,0.993022
9.02025e-05,0.992477
9.02072e-05,0.992121
9.02118e-05,0.993105
9.02164e-05,0.995515
9.0221e-05,0.995257
9.02256e-05,0.99472
9.02302e-05,0.995151
9.02348e-05,0.994439
9.02394e-05,0.996343
9.0244e-05,0.996376
9.02487e-05,0.997074
9.02533e-05,0.996912
9.02579e-05,0.997434
9.02625e-05,0.997238
9.02671e-05,0.99801
9.02717e-05,0.997593
9.02763e-05,0.998645
9.02809e-05,0.998017
9.02855e-05,0.99826
9.02902e-05,0.998489
9.02948e-05,0.998389
9.02994e-05,0.997828
9.0304e-05,0.997831
9.03086e-05,0.997394
9.03132e-05,0.998082
9.03178e-05,0.996463
9.03224e-05,0.998242
9.0327e-05,0.997662
9.03317e-05,0.99829
9.03363e-05,0.999095
9.03409e-05,0.999089
9.03455e-05,0.998408
9.03501e-05,0.998403
9.03547e-05,0.998535
9.03593e-05,0.998302
9.03639e-05,0.998212
9.03686e-05,0.997972
9.03732e-05,0.998413
